@context,@type,url,sameAs,contactPoint,alternateName,name,itemListElement,address,image,description,telephone,contactPoint_@type,contactPoint_contactType,contactPoint_email,contactPoint_url,itemListElement_item_name,itemListElement_position,itemListElement_@type,itemListElement_item_@id,address_addressLocality,address_streetAddress,address_addressRegion,address_postalCode,address_@type
https://schema.org,LocalBusiness,,,,,The Salvation Army Santa Cruz Corps Community Center,,,https://www.foodpantries.org/gallery/no_photo_4.jpg,"Provides a food pantry.  Serves: Santa Cruz County Pantry Hours: Monday-Friday 9:00pm - 4:00pmFor more information, please call. ...",(831) 426-8365,,,,,,,,,Santa Cruz,721 Laurel Street,CA,95060,PostalAddress
https://schema.org,LocalBusiness,,,,,Community Connection,,,https://www.foodpantries.org/gallery/no_photo_9.jpg,"Community Connection is a local mental health nonprofit providing outpatient services in Santa Cruz county. We distribute food bags in collaboration with the Second Harvest Food Bank and the USDA. Hours:The fourth Monday of the month11:00am - 2:00pmFor more information, please call. ...",(831) 425-8132,,,,,,,,,Santa Cruz,300 Harvey West Blvd.,CA,95060,PostalAddress
https://schema.org,LocalBusiness,,,,,Thomas Carman Food Pantry,,,https://www.foodpantries.org/gallery/no_photo_7.jpg,"I'm forwarding the information I received as your site did not have one listed.  The Pantry Hours: Tuesday5:00pm to 7:00pmSaturday9:00am to 11:00am  Anyone in need is welcome. Customers are required to register and provide some form of identification.For more information, please call.  ...",(831) 578-2546,,,,,,,,,Marina,425 Carmel Ave,CA,93933,PostalAddress
https://schema.org,LocalBusiness,,,,,Trinity County Food Bank - Volunteer Fire Station,,,https://www.foodpantries.org/gallery/no_photo_2.jpg,Hours:1st Monday of the month12:00pm - 1:00pmAt the Volunteer Fire Station (across from Kettenporn Store),(530) 623-5409,,,,,,,,,Weaverville,,CA,96093,PostalAddress
https://schema.org,LocalBusiness,,,,,Siskiyou Food Assistance Corporation,,,https://www.foodpantries.org/gallery/32634_siskiyou-food-assistance-corporation_ufr.png,"SFA is located within the Great Northern Corporation building on School Hill in Weed. We distribute a three-day supply of food up to six times a year per family or individual. Hours:Wednesday11:00am to 3:00pm While supplies last. Recipients should be prepared to provide photo ID, and a bill or statement with their name and address for each member of the family. We welcome volunteers to help distribute food on Wednesdays, manage a food drive, share garden produce, clean, or help with our main",530-408-6115,,,,,,,,,Weed,780 South Davis Avenue,CA,96094,PostalAddress
https://schema.org,LocalBusiness,,,,,Siskiyou Community Food Bank,,,https://www.foodpantries.org/gallery/no_photo_8.jpg,"Siskiyou provides food to individuals and families, located at the bowling alley. Side entrance -Keglar LaneFood Distribution Schedule:Mondays & Thursdays 1:00PM to 3:45PMRequirements for eligibility:Low-Income: bring proof of incomeResidency-bring proof (if homeless, come in to discuss)All household members listed on application with income(s)Photo ID (all adults)Complete applicationIf approved, you will receive approximately 25-35 pounds of food, once every 30 day per...",(530) 905-1551,,,,,,,,,Yreka,1601 S. Oregon St.,CA,96097,PostalAddress
https://schema.org,LocalBusiness,,,,,Yreka Food Bank,,,https://www.foodpantries.org/gallery/no_photo_8.jpg,"The Yreka Food Bank has been serving the people of Yreka, Grenada, Rural Montague, Gazelle, and Hornbrook for over 25 years.  We are able to help fill the needs of Yreka and the surrounding community due to the generosity  of people who support our belief that no one should go hungry.   We operate mainly on donations and are always willing to accept any non-perishable food.  Vegetables and fruit are also a plus.  The food bank is located in the Gold Street Elementary School, Room 1.   Hours:Tuesday and Friday11:00am to ...",(530) 643-2507,,,,,,,,,Yreka,321 N Gold Street,CA,96097,PostalAddress
https://schema.org,LocalBusiness,,,,,Proverbs House International,,,https://www.foodpantries.org/gallery/36146_proverbs-house-international_iip.png,"For more information, please call. Or see our website for Street TEAM calendar events which include hot meals and food baskets. ",(916) 589-0475,,,,,,,,,West Sacramento,813 Harbor Blvd,CA,95691,PostalAddress
https://schema.org,LocalBusiness,,,,,River City Food Bank,,,https://www.foodpantries.org/gallery/no_photo_4.jpg,"Hours: Monday-Friday 11:30am - 3:00pm   River City Food Bank is the oldest, continuously serving food bank in Sacramento and the only Sacramento-area food bank open every week day to anyone experiencing hunger from anywhere in Sacramento County. RCFB offers a nutritionally-balanced 3-day emergency supply of food, as well as compassion  ¦and hope.For more information, please call. ...",(916) 446-2627,,,,,,,,,Sacramento,1800 28th Street,CA,95816,PostalAddress
https://schema.org,LocalBusiness,,,,,Sacramento Food Bank & Family Services,,,https://www.foodpantries.org/gallery/no_photo_7.jpg,"Administrative Hours: Monday - Thursday 8:00am - 4:00pm Friday 8:00am - 3:30pmSacramento Food Bank  &amp; Family Services provides a 5 day supply of emergency groceries to  families in need six days per week. In an effort to better move families  toward self-sufficiency, grocery items such as dairy, meat, vegetables  and fruit are distributed instead of hot meals. Over 18,000 individuals  receive an abundance of fresh groceries every month. Cooking  demonstrations along with suggested recipes are provided ...",(916) 456-1980,,,,,,,,,Sacramento,3333 3rd Ave,CA,95817,PostalAddress
https://schema.org,LocalBusiness,,,,,Elevation Holy Cross,,,https://www.foodpantries.org/gallery/no_photo_3.jpg,"Food Pantry Hours:Tuesday10:00am - 11:00amFor more information, please call. ...",(916) 364-8068,,,,,,,,,Sacramento,9000 Jackson Rd,CA,95826,PostalAddress
https://schema.org,LocalBusiness,,,,,Atonement Lutheran Church Food Pantry,,,https://www.foodpantries.org/gallery/no_photo_6.jpg,"The 3rd Tuesday of each month, the Central Downtown Food Basket distributes FREE food in the front parking lot of the church.Hours: 10:00 a.m. to 12:00 p.m....",(916) 362-3738,,,,,,,,,Rosemont,9242 Kiefer Blvd,CA,95826,PostalAddress
https://schema.org,LocalBusiness,,,,,Carmichael Food Closet,,,https://www.foodpantries.org/gallery/no_photo_4.jpg,"Our Food Closet ministry was established in 1973 to assist the hungry folk in Sacramento''s north area. We provide food items for a three-day balanced menu (breakfast, lunch, and dinner) for singles and families.Serves: 95608, 95610, 95621, 95628, 95821, 95841, 95825, 95864..Hours: Monday through Fridays (except holidays)Call 10:00am and 12:00pmTo place your order and&nbsp; plan to pick it up from 2:00pm to 3:30pm that same day.You may receive food once a month for six months in a 12-month perio...",(916) 483-9232,,,,,,,,,Carmichael,5645 Marconi Ave,CA,95608,PostalAddress
https://schema.org,LocalBusiness,,,,,Christ Church of Westminster,,,https://www.foodpantries.org/gallery/24018_christ_church_of_westminster_92683_mpq.jpg,Provides a food pantry.  Pantry Hours:  2nd &amp; 3rd Fridays of each month 1:00pm - 4:00pm or until we run out of food earlier.,714-893-6555,,,,,,,,,Westminster,14061 Chestnut Street,CA,92683,PostalAddress
https://schema.org,LocalBusiness,,,,,Blessed Sacrament Christian Services,,,https://www.foodpantries.org/gallery/23985_blessed_sacrament_christian_services_92683_ujd.jpg,"Provides a food pantry.  Serve: Westminster only. Pantry Hours: Monday and Thursday 9:30am to 11:00am (on call)For more information, please call. ",(714) 894-6959,,,,,,,,,Westminster,14072 S. Olive Street,CA,92683,PostalAddress
https://schema.org,LocalBusiness,,,,,Abrazar Food Distribution,,,https://www.foodpantries.org/gallery/23967_abrazar_92683_suj.jpg,Provides a food pantry.  Pantry Hours: 1st and 3rd Thursday (Seniors Only) Friday 9:00am - 12:00pm (must have kids under 18),714-893-3581,,,,,,,,,Westminster,7101 Wyoming St,CA,92683,PostalAddress
https://schema.org,LocalBusiness,,,,,Journey Evangelical Church,,,https://www.foodpantries.org/gallery/33060_journey-evangelical-church-serve-ministry_ulz.png,"Hours:2nd Saturday of each month 11:00pm - 1:00pmFree lunch, clothing, health screenings. All are welcome. No strings attached. English speaking, Vietnamese and Spanish translation available.For more information, please call. ",(714) 893-5500,,,,,,,,,Westminster,14614 Magnolia Street,CA,92683,PostalAddress
https://schema.org,LocalBusiness,,,,,FOCUS Orange County,,,https://www.foodpantries.org/gallery/33656_focus-orange-county_pqj.jpg,"Purpose: To collect the highest quality of food from the food bank for our meals and distribution. Each day the food bank has different food coming into the facility and therefore, to get an optimal mix a trip should be made 3 days of the week to get a good product mix for our food distribution.  Requirements: We are allowed a total of four shoppers on the food bank list. The shopper can go into the food bank and purchase food for our meals. We are limited to 3,000lbs of food per week. Shoppers must be 25 years of age or older, ha",714-902-9146,,,,,,,,,Westminster,7216 Garden Grove Blvd,CA,92683,PostalAddress
https://schema.org,LocalBusiness,,,,,P.A.C.E Ministries,,,https://www.foodpantries.org/gallery/no_photo_1.jpg,"P.A.C.E Ministries help the community by providing food and clothing from 10am-2pm on Wednesdays and Thursdays. If you have received assistance more than 3 times, we ask that you consider volunteering with us in P.A.C.E. Our goal is to empower and to encourage those in the community to keep moving forward and to continue taking steps towards living an abundant life. ",(714) 891-5869,,,,,,,,,Westminster,8091 22nd St. ,CA,92683,PostalAddress
https://schema.org,LocalBusiness,,,,,Food Bank of Yolo County,,,https://www.foodpantries.org/gallery/36_food-bank-of-yolo-county_hwx.png,"For more information, please call. ",(530) 668-0690,,,,,,,,,Woodland,233 Harter Ave,CA,95776,PostalAddress
https://schema.org,LocalBusiness,,,,,Proverbs House International,,,https://www.foodpantries.org/gallery/no_photo_5.jpg,"For more information, please call. Or see our website for Street TEAM calendar events which include hot meals and food baskets. ...",(916) 589-0475,,,,,,,,,West Sacramento,813 Harbor Blvd,CA,95691,PostalAddress
https://schema.org,LocalBusiness,,,,,River City Food Bank,,,https://www.foodpantries.org/gallery/no_photo_5.jpg,"Hours: Monday-Friday 11:30am - 3:00pm   River City Food Bank is the oldest, continuously serving food bank in Sacramento and the only Sacramento-area food bank open every week day to anyone experiencing hunger from anywhere in Sacramento County. RCFB offers a nutritionally-balanced 3-day emergency supply of food, as well as compassion  ¦and hope.For more information, please call. ...",(916) 446-2627,,,,,,,,,Sacramento,1800 28th Street,CA,95816,PostalAddress
https://schema.org,LocalBusiness,,,,,Sacramento Food Bank & Family Services,,,https://www.foodpantries.org/gallery/no_photo_8.jpg,"Administrative Hours: Monday - Thursday 8:00am - 4:00pm Friday 8:00am - 3:30pmSacramento Food Bank  &amp; Family Services provides a 5 day supply of emergency groceries to  families in need six days per week. In an effort to better move families  toward self-sufficiency, grocery items such as dairy, meat, vegetables  and fruit are distributed instead of hot meals. Over 18,000 individuals  receive an abundance of fresh groceries every month. Cooking  demonstrations along with suggested recipes are provided ...",(916) 456-1980,,,,,,,,,Sacramento,3333 3rd Ave,CA,95817,PostalAddress
https://schema.org,LocalBusiness,,,,,Vacaville Storehouse,,,https://www.foodpantries.org/gallery/no_photo_8.jpg,"Provides a food pantry.  Serves Solano Coounty (Vacaville). Documentation Required: Proof of residence, income verification and family information.  The Vacaville Storehouse is a distribution center for food and clothing to families in need in Vacaville, CA.  Pantry Hours:      Monday, Thursday and Friday 10:00am - 12:00pmTuesday 4:00pm - 6:00pm  ...",(707) 454-0268,,,,,,,,,Vacaville,1146 E. Monte Vista Ave.,CA,95688,PostalAddress
https://schema.org,LocalBusiness,,,,,St Mary's Catholic Church,,,https://www.foodpantries.org/gallery/no_photo_8.jpg,"Provides a food pantry.  Serves Solano County (Elmira, Vacaville). Documentation Required: Proof of residency Pantry Hours: Monday and Wednesday 10:00am - 11:45am...",(707) 448-2390,,,,,,,,,Vacaville,350 Stinson Avenue,CA,95688,PostalAddress
https://schema.org,LocalBusiness,,,,,Prince of Peace Episcopal Church - Food Pantry and Community Dinner,,,https://www.foodpantries.org/gallery/37296_west-valley-food-pantry_cbk.jpg,"Prince of Peace hosts the West Valley Food Pantry, and serves meals to the homeless, within other services.West Valley Food Pantry Hours: Monday-Thursday 10:00am to 3:00pm Friday10:00am to 12:00pm They distribute USDA EFAP food, as well as a large supply of donated food items, free of charge to residents of the West San Fernando Valley. Please see their website for exact service area and directions. Meal&nbsp; for the Homeless Hours:2nd and 4th Saturday of the month5:00pm",(818) 346-5554,,,,,,,,,Woodland Hills,5700 Rudnick Ave ,CA,91367,PostalAddress
https://schema.org,LocalBusiness,,,,,Yorba Linda Friends Church,,,https://www.foodpantries.org/gallery/24329_yorba_linda_friends_church_92886_mhb.png,"Provides a food pantry.  Pantry Hours: Monday, Wednesday 7:00pm - 8:30pm",714-777-2875,,,,,,,,,Yorba Linda,5141 Lakeview Ave,CA,92886,PostalAddress
https://schema.org,LocalBusiness,,,,,Yorba Linda Vineyard,,,https://www.foodpantries.org/gallery/24330_yorba_linda_vineyard_92886_jvv.jpg,Provides a food pantry.  Pantry Hours: Wednesday 5:00pm - 7:00pmFriday 9:00 - 11:00am Sunday 11:30am - 12:30pm,(714) 749-7425,,,,,,,,,Yorba Linda,16800 E. Imperial Hwy,CA,92886,PostalAddress
https://schema.org,LocalBusiness,,,,,St Vincent de Paul - St Martin de Porres,,,https://www.foodpantries.org/gallery/24274_st_vincent_de_paul_st_martin_de_porres_92886_irg.png,"Provides a food pantry.  Pantry Hours: Monday, Wednesday, Thursday 1:30 - 4:00pmTuesday 3:30pm - 6:00pm",714-970-2771,,,,,,,,,Yorba Linda,19767 Yorba Linda Blvd,CA,92886,PostalAddress
https://schema.org,LocalBusiness,,,,,Rose Drive Friends Church,,,https://www.foodpantries.org/gallery/24185_rose_drive_friends_church_92886_mbr.jpg,"The Food Pantry Hours:Wednesday 4:00pm -5:30 pmSaturday 9:00am -11:00am  Provides: Pre-bagged non-perishable food items and a chance to speak/pray with a pastor. For more information, please call. ",(714) 528-6496,,,,,,,,,Yorba Linda,4221 Rose Dr.,CA,92886,PostalAddress
https://schema.org,LocalBusiness,,,,,City of Yorba Linda,,,https://www.foodpantries.org/gallery/no_photo_3.jpg,Provides a food pantry.  Pantry Hours: 3rd Thursday of the month 8:30am-930am Bread and Bakery Monday - Friday 8:00am,714 961-7181,,,,,,,,,Yorba Linda,4501 Casa Loma Ave,CA,92886,PostalAddress
https://schema.org,LocalBusiness,,,,,Canyon Hills Friends Church,,,https://www.foodpantries.org/gallery/24002_canyon_hills_friends_church_92886_vlj.png,"Provides a food pantry.  Call first, serves Yorba Linda, Anaheim Hills. Pantry Hours: Monday - Thursday 8:00am - 4:00pmFor more information, please call. ",(714) 695-0100,,,,,,,,,Yorba Linda,20400 Fairmont Connector,CA,92886,PostalAddress
https://schema.org,LocalBusiness,,,,,Siskiyou Community Food Bank,,,https://www.foodpantries.org/gallery/36408_siskiyou-community-food-bank_cwu.,"Siskiyou provides food to individuals and families, located at the bowling alley. Side entrance -Keglar LaneFood Distribution Schedule:Mondays & Thursdays 1:00PM to 3:45PMRequirements for eligibility:Low-Income: bring proof of incomeResidency-bring proof (if homeless, come in to discuss)All household members listed on application with income(s)Photo ID (all adults)Complete applicationIf approved, you will receive approximately 25-35 pounds of food, once every 30 day per",(530) 905-1551,,,,,,,,,Yreka,1601 S. Oregon St.,CA,96097,PostalAddress
